gene	mean	median	longest_isoform	merged
ENSG00000237353.7	1441	1441	1986	1986
ENSG00000260209.1	944	944	1080	1498
ENSG00000198331.11	1688	1803	1810	2389
ENSG00000110060.9	1680	1792	1829	1844
ENSG00000255027.2	543	543	569	987
ENSG00000109832.14	4535	4535	7424	7479
ENSG00000254790.1	698	698	698	698
ENSG00000283703.3	3918	3918	5037	5127
ENSG00000064309.16	7681	8700	9138	9469
ENSG00000254759.1	1063	1063	1063	1063
ENSG00000261257.1	1909	1909	1909	1909
ENSG00000287666.1	2852	2852	2852	2852
ENSG00000254833.1	569	569	569	569
ENSG00000254771.1	202	202	202	202
ENSG00000165526.9	2260	2260	2468	2468
ENSG00000254694.1	362	362	362	362
ENSG00000197798.9	1630	1739	2016	2090
ENSG00000222067.1	219	219	219	219
ENSG00000240098.3	248	248	248	248
ENSG00000182934.12	2719	2719	2986	3073
ENSG00000110074.12	1960	2008	2319	2359
ENSG00000243607.3	321	321	321	321
ENSG00000150455.15	2335	2189	3646	4088
ENSG00000254905.1	492	492	492	492
ENSG00000255062.2	603	492	1006	1550
ENSG00000110063.10	3392	3392	5427	6006
ENSG00000280832.3	1590	1590	2289	3061
ENSG00000110080.20	1733	1790	2169	4231
ENSG00000278215.1	121	121	121	121
ENSG00000149571.12	3230	3397	3820	4337
ENSG00000257271.1	586	586	586	586
ENSG00000254607.3	451	451	451	451
ENSG00000254938.1	566	566	566	566
ENSG00000279358.1	2265	2265	2265	2265
ENSG00000254960.2	492	492	492	492
ENSG00000266215.1	85	85	85	85
ENSG00000255317.1	462	462	462	462
ENSG00000218109.6	1768	1768	1768	1768
ENSG00000255087.6	1956	1853	3543	10264
ENSG00000272642.2	1529	1529	1529	1529
ENSG00000273409.3	442	442	534	742
ENSG00000222774.1	305	305	305	305
ENSG00000223315.1	298	298	298	298
ENSG00000254591.1	310	310	310	310
ENSG00000254612.2	742	742	742	742
ENSG00000273415.3	1532	1532	1584	2204
ENSG00000272575.7	978	978	978	978
ENSG00000289398.1	1654	1654	1654	1654
ENSG00000289093.1	859	859	859	859
ENSG00000289936.1	534	534	534	534
ENSG00000134954.14	4098	4594	5238	5541
ENSG00000276176.1	60	60	60	60
ENSG00000254588.1	1387	1387	1387	1387
ENSG00000245008.4	1358	1157	1916	3798
ENSG00000288975.1	1068	1068	1068	1068
ENSG00000151702.18	3640	3825	4151	4373
ENSG00000254703.4	1298	1298	1298	1298
ENSG00000151704.16	2688	2539	4074	4607
ENSG00000255369.1	344	344	344	344
ENSG00000120457.12	3050	1734	6068	6237
ENSG00000174370.12	3624	3624	3624	3624
ENSG00000120471.16	1253	763	3124	3445
ENSG00000134909.19	8086	8194	10280	12599
ENSG00000212597.1	104	104	104	104
ENSG00000206847.1	114	114	114	114
ENSG00000199260.1	105	105	105	105
ENSG00000255259.2	1196	1196	1196	1196
ENSG00000043039.7	1905	1905	1905	1905
ENSG00000240121.1	246	246	246	246
ENSG00000281386.1	527	527	527	527
ENSG00000281097.1	982	982	982	982
ENSG00000287426.1	1298	1298	1298	1298
ENSG00000255188.1	127	127	127	127
ENSG00000151715.8	1922	1922	2205	2478
ENSG00000289223.1	451	451	451	451
ENSG00000170322.15	3854	4351	5173	5615
ENSG00000170325.16	5655	6090	6322	6574
ENSG00000233220.3	1419	1419	1419	1419
ENSG00000255057.1	1180	1180	1180	1180
ENSG00000255262.3	355	355	355	355
ENSG00000255535.2	707	707	707	707
ENSG00000084234.18	3207	3692	3742	3931
ENSG00000244451.1	287	287	287	287
ENSG00000274197.1	85	85	85	85
ENSG00000149418.11	3305	3305	3305	3305
ENSG00000196323.14	6519	7399	9755	9764
ENSG00000255358.1	510	510	510	510
ENSG00000255220.1	1306	1306	1306	1306
ENSG00000272412.2	297	297	297	297
ENSG00000175773.15	906	746	1763	2635
ENSG00000134917.10	3628	3628	3628	3628
ENSG00000166106.4	6006	6006	6006	6006
ENSG00000255155.1	214	214	214	214
ENSG00000236616.3	631	631	631	631
ENSG00000274999.1	69	69	69	69
ENSG00000175728.4	3547	3547	3547	3547
ENSG00000288013.2	2157	2157	2157	2157
ENSG00000255352.1	1795	1795	1795	1795
ENSG00000254842.6	2203	2203	2203	2203
ENSG00000120451.11	4066	1609	15691	16259
ENSG00000255455.2	3994	3994	3994	3994
ENSG00000242673.3	302	302	302	302
ENSG00000236129.1	635	635	635	635
ENSG00000227125.1	562	562	562	562
ENSG00000237612.1	569	569	569	569
ENSG00000231698.3	876	876	998	1607
ENSG00000182667.15	2460	2583	3190	4008
ENSG00000252351.1	115	115	115	115
ENSG00000237654.6	4335	4335	4335	4335
ENSG00000285980.2	2429	2429	2690	4859
ENSG00000224795.4	2957	2957	4548	5503
ENSG00000271624.1	844	844	844	844
ENSG00000238117.1	509	509	509	509
ENSG00000224700.2	577	577	577	577
ENSG00000238262.1	373	373	373	373
ENSG00000279090.1	701	701	701	701
ENSG00000183715.15	5390	6619	7021	7263
ENSG00000283489.1	79	79	79	79
ENSG00000279497.1	1749	1749	1749	1749
ENSG00000255371.1	398	398	398	398
ENSG00000279711.1	3433	3433	3433	3433
ENSG00000279189.1	5446	5446	5446	5446
ENSG00000254896.1	2936	2936	2936	2936
ENSG00000287068.1	879	879	879	879
ENSG00000255258.2	975	975	975	975
ENSG00000166118.8	763	763	873	898
ENSG00000213153.3	751	751	751	751
ENSG00000080854.16	10604	10604	17159	17226
ENSG00000284020.1	78	78	78	78
ENSG00000255406.3	1107	1107	1299	1764
ENSG00000204241.9	2463	1908	4245	5967
ENSG00000254648.1	1130	1130	1130	1130
ENSG00000166086.13	3564	3564	3765	3766
ENSG00000254481.1	502	502	502	502
ENSG00000151503.14	4649	5429	7369	10417
ENSG00000254616.1	586	586	586	586
ENSG00000255348.1	334	334	334	334
ENSG00000151502.11	2609	2609	3661	3661
ENSG00000151500.15	993	918	1304	1325
ENSG00000151498.12	1986	1986	2176	2183
ENSG00000166105.16	3256	3256	3566	5274
ENSG00000289399.2	1463	1463	1463	1463
ENSG00000254442.1	307	307	307	307
ENSG00000149328.15	3201	3201	3251	3365
ENSG00000109956.13	4411	3976	5737	8564
ENSG00000255545.8	1944	1637	3679	5536
ENSG00000254573.1	514	514	514	514
ENSG00000286374.1	1173	1173	1173	1173
ENSG00000254989.1	389	389	389	389
ENSG00000285640.1	2259	2259	2259	2259
ENSG00000255344.2	1733	1733	2651	2651
ENSG00000251226.2	2066	2066	3684	3964
ENSG00000287251.1	2322	2322	2322	2322
ENSG00000255327.1	762	762	762	762
ENSG00000279046.1	1117	1117	1117	1117
ENSG00000285735.2	2077	2077	2183	3745
ENSG00000255512.2	1855	1855	1855	1855
ENSG00000256263.1	366	366	366	366
ENSG00000226210.3	1817	1817	1817	1817
ENSG00000249054.2	1187	1187	1187	1187
ENSG00000120645.12	4894	4894	7087	7508
ENSG00000256948.1	586	586	586	586
ENSG00000249695.6	4913	4913	4913	4913
ENSG00000256694.1	1101	1101	1101	1101
ENSG00000256540.2	1063	1063	1063	1063
ENSG00000111181.13	3020	3210	3332	3851
ENSG00000255671.1	315	315	315	315
ENSG00000256577.2	765	765	765	765
ENSG00000010379.16	1746	1950	2188	3072
ENSG00000255746.1	503	503	503	503
ENSG00000261799.1	3170	3170	3170	3170
ENSG00000290285.1	1719	1719	1719	1719
ENSG00000073614.13	10701	10701	10701	10701
ENSG00000120647.10	2135	2276	2338	2446
ENSG00000139044.12	5493	5493	5493	5493
ENSG00000171840.13	877	918	1061	1838
ENSG00000256020.3	563	563	563	563
ENSG00000238370.1	60	60	60	60
ENSG00000255825.1	389	389	389	389
ENSG00000177406.5	1879	1967	2338	3742
ENSG00000256672.1	496	496	496	496
ENSG00000060237.19	9432	10796	11804	13002
ENSG00000221439.1	126	126	126	126
ENSG00000285704.1	1161	1161	1161	1161
ENSG00000002016.18	1372	910	3023	3806
ENSG00000250132.6	1197	540	3207	3669
ENSG00000082805.21	7123	7004	9308	9857
ENSG00000275811.1	888	888	888	888
ENSG00000249028.2	2088	2088	2088	2088
ENSG00000267285.1	574	574	574	574
ENSG00000249628.3	2210	2210	2210	2210
ENSG00000111186.13	1591	1810	2238	2511
ENSG00000171823.7	2527	2527	2527	2527
ENSG00000289832.1	833	833	833	833
ENSG00000266043.1	66	66	66	66
ENSG00000006831.10	3971	3971	3971	3971
ENSG00000271500.1	1979	1979	1979	1979
ENSG00000285627.1	3470	3470	3470	3470
ENSG00000243663.1	781	781	781	781
ENSG00000151062.15	3033	3292	5285	5767
ENSG00000287698.1	687	687	687	687
ENSG00000166159.11	3625	3653	3986	3990
ENSG00000256706.2	1353	1353	1353	1353
ENSG00000235049.1	2350	2350	2350	2350
ENSG00000151065.14	1937	2033	2231	4261
ENSG00000151067.23	7953	6588	13888	14938
ENSG00000203593.3	629	629	629	629
ENSG00000256837.1	687	687	687	687
ENSG00000278255.1	459	459	459	459
ENSG00000256025.2	1134	1134	1534	1787
ENSG00000256721.1	622	622	622	622
ENSG00000285555.1	1546	1546	1546	1546
ENSG00000285734.1	3191	3191	3191	3191
ENSG00000256769.1	444	444	444	444
ENSG00000203648.3	732	732	732	732
ENSG00000256271.1	609	609	609	609
ENSG00000246627.6	1466	1466	2191	2639
ENSG00000256150.2	796	796	962	1537
ENSG00000283587.1	651	651	651	651
ENSG00000274659.4	1533	1000	3292	3922
ENSG00000256902.1	536	536	536	536
ENSG00000255669.2	785	785	999	1023
ENSG00000224438.3	468	468	468	468
ENSG00000256030.1	388	388	423	653
ENSG00000004478.8	1935	1935	3715	3766
ENSG00000258325.2	426	426	442	598
ENSG00000258092.1	287	287	287	287
ENSG00000111203.13	2320	2320	2320	2320
ENSG00000288984.1	1345	1345	1345	1345
ENSG00000053702.15	2757	2757	2757	2757
ENSG00000283297.2	1116	1116	1116	1116
ENSG00000111206.13	3471	3481	3552	3669
ENSG00000171792.11	1883	1926	2070	2071
ENSG00000078246.17	2515	2515	3080	3080
ENSG00000278356.1	456	456	456	456
ENSG00000252996.1	99	99	99	99
ENSG00000197905.10	1581	1637	1710	1808
ENSG00000250899.3	3514	3514	3514	3514
ENSG00000289980.1	477	477	477	477
ENSG00000234589.4	614	614	614	614
ENSG00000011105.14	3187	4284	4322	4642
ENSG00000278469.1	287	287	287	287
ENSG00000256197.1	562	562	562	562
ENSG00000275850.1	2400	2400	2400	2400
ENSG00000227081.5	255	255	255	255
ENSG00000291189.1	1734	1483	3091	7429
ENSG00000250770.6	725	725	725	725
ENSG00000287712.1	1256	1256	1256	1256
ENSG00000236908.2	1822	1822	3004	3004
ENSG00000257048.1	515	515	515	515
ENSG00000111218.12	1801	1801	2399	2493
ENSG00000290204.1	795	795	795	795
ENSG00000256691.1	530	530	530	530
ENSG00000243507.1	347	347	347	347
ENSG00000287243.2	5270	5270	5977	6521
ENSG00000130038.10	2445	2445	2704	3303
ENSG00000280202.1	1697	1697	1697	1697
ENSG00000222338.1	106	106	106	106
ENSG00000283138.1	562	562	562	562
ENSG00000111224.14	4410	4406	4449	4620
ENSG00000118976.5	3067	3067	3067	3067
ENSG00000256862.5	847	804	1028	1747
ENSG00000288729.2	931	931	931	931
ENSG00000256969.2	1003	1003	1003	1003
ENSG00000256356.1	2069	2069	2069	2069
ENSG00000242444.3	526	526	555	865
ENSG00000289105.1	389	389	389	389
ENSG00000255920.4	1746	1512	2353	3337
ENSG00000118971.9	6512	6512	6532	6535
ENSG00000285901.2	3275	3275	3275	3275
ENSG00000290063.1	194	194	194	194
ENSG00000078237.7	5921	5921	8209	9203
ENSG00000213970.4	606	606	772	992
ENSG00000118972.3	3002	3002	3002	3002
ENSG00000111241.3	945	945	945	945
ENSG00000047621.12	2992	2992	3817	3856
ENSG00000111247.15	1687	2112	2163	2163
ENSG00000010219.14	2392	2065	3272	3533
ENSG00000256748.1	1430	1430	1430	1430
ENSG00000272921.1	818	818	818	818
ENSG00000111254.8	3326	3326	3334	3344
ENSG00000256799.1	631	631	631	631
ENSG00000256381.1	572	572	572	572
ENSG00000139180.11	4499	4499	8356	8635
ENSG00000255639.3	3317	3317	3317	3317
ENSG00000255474.1	1249	1249	1249	1249
ENSG00000130035.9	2321	2321	2321	2321
ENSG00000256988.2	2389	2389	2748	4032
ENSG00000151079.8	3985	3985	3985	3985
ENSG00000255608.1	560	560	560	560
ENSG00000286866.1	1419	1419	1419	1419
ENSG00000287835.1	1869	1869	1869	1869
ENSG00000256654.4	1548	1357	3408	6804
ENSG00000111262.6	7985	7985	7985	7985
ENSG00000284513.1	1696	1696	1696	1696
ENSG00000255996.1	554	554	554	554
ENSG00000130037.5	2910	2910	2910	2910
ENSG00000285523.1	2908	2908	2908	2908
ENSG00000256115.6	1171	1163	1863	2686
ENSG00000256417.1	820	820	992	1604
ENSG00000256146.1	3387	3387	3387	3387
ENSG00000256218.1	1727	1727	1727	1727
ENSG00000255983.1	1405	1405	1405	1405
ENSG00000185652.12	1184	1184	1341	1403
ENSG00000047617.17	3697	3700	3720	3787
ENSG00000255973.1	289	289	289	289
ENSG00000110799.14	8830	8830	8830	8830
ENSG00000240533.3	272	272	272	272
ENSG00000255775.1	653	653	653	653
ENSG00000010278.15	1250	1225	1566	2719
ENSG00000202318.1	111	111	111	111
ENSG00000256103.2	258	258	258	258
ENSG00000008323.16	2505	2922	3111	4057
ENSG00000067182.9	2025	2171	2379	2399
ENSG00000265388.2	284	284	284	284
ENSG00000111319.13	2873	3040	3481	4085
ENSG00000111321.11	1417	1374	2134	2301
ENSG00000256433.3	1803	1803	1803	1803
ENSG00000213942.3	377	377	377	377
ENSG00000224906.3	355	355	355	355
ENSG00000215039.9	2157	2157	2548	2718
ENSG00000139193.4	1245	1245	1245	1245
ENSG00000139192.12	1276	1276	1781	1781
ENSG00000139190.17	1922	1902	3139	3139
ENSG00000276718.1	599	599	599	599
ENSG00000256913.1	2494	2494	2494	2494
ENSG00000111639.8	621	551	898	1355
ENSG00000010292.13	4825	4825	4825	4825
ENSG00000239002.3	330	330	330	330
ENSG00000276232.1	248	248	248	248
ENSG00000255966.1	477	477	477	477
ENSG00000111640.15	1255	1275	1348	1634
ENSG00000269968.1	422	422	422	422
ENSG00000010295.20	2713	2680	2850	3694
ENSG00000245667.2	560	560	560	560
ENSG00000111641.12	2259	2675	3038	3581
ENSG00000285238.2	8502	8502	8502	8502
ENSG00000111642.16	6399	6385	6673	6798
ENSG00000247853.2	2196	2196	2196	2196
ENSG00000251898.1	136	136	136	136
ENSG00000184574.10	2689	2689	2695	2748
ENSG00000111644.8	1552	1700	1905	1987
ENSG00000111653.20	1100	1280	1659	1685
ENSG00000219410.6	1491	1491	1622	2399
ENSG00000126746.18	3034	3008	3407	3542
ENSG00000289303.2	432	432	432	432
ENSG00000139200.14	2488	2432	2711	3007
ENSG00000252186.1	101	101	101	101
ENSG00000270068.1	455	455	455	455
ENSG00000288814.1	294	294	294	294
ENSG00000111652.10	1786	1768	2034	2271
ENSG00000269892.1	657	657	657	657
ENSG00000089693.11	1348	1379	1555	1925
ENSG00000159335.18	967	967	1162	1239
ENSG00000089692.9	1776	1776	1976	2162
ENSG00000244532.1	308	308	308	308
ENSG00000010610.10	2118	2118	3049	3374
ENSG00000250510.8	1751	1610	2495	2612
ENSG00000110811.20	2631	2631	2631	2631
ENSG00000111664.11	1383	1383	1657	1657
ENSG00000111665.12	1452	1144	2760	3479
ENSG00000111667.14	3122	3122	3162	3164
ENSG00000111669.15	1390	1460	1763	2173
ENSG00000111671.10	1301	1205	1496	1912
ENSG00000240370.6	967	845	1438	1563
ENSG00000010626.15	1205	1208	1698	2516
ENSG00000290712.1	1105	1105	1105	1105
ENSG00000248593.4	515	515	515	515
ENSG00000275703.1	461	461	461	461
ENSG00000111674.9	2245	2294	2827	3162
ENSG00000111676.15	4526	4526	4702	4777
ENSG00000111678.11	688	611	980	1308
ENSG00000272173.2	1123	1123	1123	1123
ENSG00000238923.1	63	63	63	63
ENSG00000111679.17	2236	2161	2389	2552
ENSG00000257084.2	370	370	370	370
ENSG00000207713.3	68	68	68	68
ENSG00000207708.1	95	95	95	95
ENSG00000271969.1	434	434	434	434
ENSG00000215021.10	1263	1354	1590	1759
ENSG00000238795.1	270	270	270	270
ENSG00000126749.17	4873	4873	4873	4873
ENSG00000290146.1	1087	1087	1087	1087
ENSG00000111684.11	2235	2235	2235	2235
ENSG00000182326.17	2813	2827	3076	3526
ENSG00000239701.1	291	291	291	291
ENSG00000257078.1	486	486	486	486
ENSG00000159403.18	2348	2347	2488	2635
ENSG00000139178.12	1541	1191	3335	3863
ENSG00000205885.8	3679	3679	5272	5776
ENSG00000139194.8	760	760	957	1171
ENSG00000200345.2	107	107	107	107
ENSG00000256967.1	742	742	749	1179
ENSG00000139182.15	2643	2288	4013	5130
ENSG00000285770.1	724	724	724	724
ENSG00000255572.1	490	490	490	490
ENSG00000139197.11	2740	2689	3252	4414
ENSG00000256480.1	238	238	238	238
ENSG00000215009.6	2349	2349	2349	2349
ENSG00000177675.9	4593	4593	4603	4613
ENSG00000255836.1	1211	1211	1211	1211
ENSG00000177575.13	3932	3935	4268	4390
ENSG00000290059.1	1485	1485	1485	1485
ENSG00000235868.3	1014	1014	1014	1014
ENSG00000256331.1	865	865	865	865
ENSG00000255977.1	498	498	498	498
ENSG00000284327.1	389	389	389	389
ENSG00000284591.1	543	543	543	543
ENSG00000284522.1	384	384	384	384
ENSG00000285142.1	714	714	714	714
ENSG00000111701.7	894	894	894	894
ENSG00000184344.4	1236	1236	1236	1236
ENSG00000187569.3	1100	1100	1100	1100
ENSG00000198178.11	1045	1004	1314	1549
ENSG00000205857.2	865	865	907	996
ENSG00000201549.1	109	109	109	109
ENSG00000111704.11	3026	3026	5182	5182
ENSG00000199912.1	107	107	107	107
ENSG00000173262.12	2818	3120	4125	4709
ENSG00000287713.1	1448	1448	1448	1448
ENSG00000201663.1	102	102	102	102
ENSG00000278459.1	303	303	303	303
ENSG00000241828.2	328	328	328	328
ENSG00000255885.1	519	519	519	519
ENSG00000290484.1	1982	1982	1982	1982
ENSG00000176654.13	915	915	915	915
ENSG00000255356.2	349	349	349	349
ENSG00000059804.16	3827	3827	3827	3827
ENSG00000288043.1	1088	1088	1088	1088
ENSG00000206636.1	102	102	102	102
ENSG00000240739.1	315	315	315	315
ENSG00000282080.1	561	561	561	561
ENSG00000255964.1	1069	1069	1069	1069
ENSG00000255581.1	660	660	660	660
ENSG00000065970.9	4100	4100	5524	6175
ENSG00000171860.5	3434	3434	3434	3434
ENSG00000089818.18	2600	2517	3479	3501
ENSG00000279865.1	1783	1783	1783	1783
ENSG00000284697.1	1198	1198	1198	1198
ENSG00000111729.15	837	728	1296	1296
ENSG00000235602.5	1078	1078	1078	1078
ENSG00000284393.1	496	496	496	496
ENSG00000256171.1	439	439	439	439
ENSG00000196946.11	3449	3455	3515	3578
ENSG00000226711.9	1514	1468	2623	4991
ENSG00000244050.3	277	277	277	277
ENSG00000290939.1	509	509	509	509
ENSG00000276417.1	1414	1414	1414	1414
ENSG00000275367.1	3358	3358	3358	3358
ENSG00000171847.11	2429	2429	2516	2516
ENSG00000254016.3	430	430	430	430
ENSG00000164845.17	969	969	969	969
ENSG00000290940.1	829	829	829	829
ENSG00000215241.4	1350	1350	1905	2522
ENSG00000286895.1	1090	1090	1090	1090
ENSG00000256589.2	1031	1031	1031	1031
ENSG00000286504.1	3266	3266	3266	3266
ENSG00000226091.7	2595	2595	3033	4807
ENSG00000256552.3	574	574	780	780
ENSG00000256101.5	602	602	603	851
ENSG00000277952.1	216	216	216	216
ENSG00000242661.1	781	781	781	781
ENSG00000284687.1	219	219	219	219
ENSG00000284673.1	219	219	219	219
ENSG00000288954.1	630	630	630	630
ENSG00000256136.1	363	363	363	363
ENSG00000238152.2	1026	1026	1026	1026
ENSG00000214487.3	971	971	971	971
ENSG00000177586.6	1023	1023	1023	1023
ENSG00000205846.4	1646	1646	1646	1646
ENSG00000243830.2	615	615	615	615
ENSG00000201780.1	107	107	107	107
ENSG00000166527.8	1973	1973	1973	1973
ENSG00000246115.3	353	353	353	353
ENSG00000166523.8	1177	730	2101	2176
ENSG00000255801.2	648	648	734	1035
ENSG00000238943.1	110	110	110	110
ENSG00000252727.1	132	132	132	132
ENSG00000111732.12	2326	2653	2803	3059
ENSG00000280345.1	715	715	715	715
ENSG00000255967.1	2285	2285	2285	2285
ENSG00000197614.11	1400	1083	2872	2930
ENSG00000255829.1	462	462	462	462
ENSG00000256004.1	572	572	572	572
ENSG00000166532.16	4418	5161	5830	6450
ENSG00000244131.2	645	645	645	645
ENSG00000256661.1	452	452	452	452
ENSG00000249790.3	1390	1390	1972	2262
ENSG00000256904.1	386	386	386	386
ENSG00000166535.20	4293	4293	5127	5298
ENSG00000282022.1	455	455	455	455
ENSG00000111752.11	4905	5033	5390	5399
ENSG00000003056.8	2377	2377	2450	2566
ENSG00000139187.10	1604	1604	1874	1883
ENSG00000257105.1	496	496	496	496
ENSG00000213049.3	950	950	950	950
ENSG00000255776.1	901	901	901	901
ENSG00000214851.5	3134	3134	4059	4091
ENSG00000245105.4	2561	2561	2930	2930
ENSG00000175899.15	4610	4610	4610	4610
ENSG00000256937.1	863	863	863	863
ENSG00000256720.1	508	508	508	508
ENSG00000126838.10	4635	4635	4635	4635
ENSG00000256817.1	492	492	492	492
ENSG00000291190.1	1201	1201	1201	1201
ENSG00000256069.8	4130	4130	4130	4130
ENSG00000283429.1	85	85	85	85
ENSG00000231503.4	346	346	346	346
ENSG00000237248.6	1877	1877	2472	3412
ENSG00000291254.1	989	989	989	989
ENSG00000111788.10	3158	3158	3158	3158
ENSG00000212440.1	150	150	150	150
ENSG00000255753.1	586	586	586	586
ENSG00000286911.1	1097	1097	1097	1097
ENSG00000260423.2	2662	2662	4388	4883
ENSG00000287577.1	1159	1159	1159	1159
ENSG00000256673.1	400	400	400	400
ENSG00000278635.1	482	482	482	482
ENSG00000214826.5	2947	2947	2947	2947
ENSG00000212432.1	148	148	148	148
ENSG00000284634.1	1256	904	2767	3550
ENSG00000214776.13	5607	5607	5607	5607
ENSG00000256975.1	2042	2042	2042	2042
ENSG00000291289.1	1846	1846	1846	1846
ENSG00000290469.1	7870	7870	7870	7870
ENSG00000111796.4	1478	1478	1478	1478
ENSG00000212345.1	107	107	107	107
ENSG00000233719.4	1289	1289	1289	1289
ENSG00000272917.1	615	615	615	615
ENSG00000256442.2	713	713	713	713
ENSG00000291107.1	1708	1708	2612	2742
ENSG00000256594.11	439	439	439	439
ENSG00000257027.1	2508	2508	2508	2508
ENSG00000069493.15	1472	465	5277	5359
ENSG00000213443.2	844	844	844	844
ENSG00000184293.9	561	578	674	1113
ENSG00000256582.1	560	560	560	560
ENSG00000110848.8	1348	1348	1676	2124
ENSG00000256912.1	395	395	395	395
ENSG00000150045.12	972	1091	1239	1241
ENSG00000110852.5	1139	1139	1533	1898
ENSG00000255882.1	719	719	719	719
ENSG00000256797.1	731	731	731	731
ENSG00000188393.9	818	818	905	1209
ENSG00000225231.2	2330	2330	3662	3917
ENSG00000231560.1	3956	3956	3956	3956
ENSG00000172322.14	1299	1471	1555	2308
ENSG00000165682.15	1567	869	3054	3153
ENSG00000256660.7	2154	2154	3029	3500
ENSG00000256803.1	782	782	782	782
ENSG00000197992.7	1733	1733	1733	1733
ENSG00000256626.1	609	609	609	609
ENSG00000150048.10	1845	1686	2685	2714
ENSG00000223042.1	305	305	305	305
ENSG00000255734.1	734	734	734	734
ENSG00000172243.18	1252	1000	2542	3017
ENSG00000173391.9	1232	950	2456	2484
ENSG00000165685.9	2697	2731	2759	3088
ENSG00000139112.11	1021	722	2294	2956
ENSG00000255958.1	329	329	329	329
ENSG00000134539.17	7173	3165	15563	15721
ENSG00000290036.1	335	335	335	335
ENSG00000256288.1	649	649	649	649
ENSG00000256155.1	562	562	562	562
ENSG00000245648.2	1847	1754	3388	6273
ENSG00000213809.9	1263	1263	1576	1677
ENSG00000255819.7	1507	1507	1507	1507
ENSG00000183542.6	928	928	928	928
ENSG00000255641.1	998	998	998	998
ENSG00000205810.9	911	911	1025	1145
ENSG00000205809.11	1073	1211	1238	1408
ENSG00000134545.14	1421	1436	1600	1827
ENSG00000180574.4	2389	2389	2636	3457
ENSG00000257016.1	270	270	270	270
ENSG00000256039.4	916	812	1616	2414
ENSG00000290537.1	2353	2353	2353	2353
